none
none
none
none
none
none
none
none
none
none
none
none
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "u" 1;
"e" "f" "u" 1;
"e" "f" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "f" "g" "k" "u" "v" 1;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"c" "a" 1; "d" "r" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" "q" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" "q" 1; "d" "r" "t" 1; "e" "u" 2;
"b" "k" 1; "c" "a" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "p" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "p" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "p" "q" "r" 1; "d" "r" "t" 1; "e" "f" "u" 2;
"b" "k" "s" 1; "c" "a" "e" "o" "p" "q" "r" 1; "d" "d" "r" "t" 1; "e" "f" "u" 2;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "d" "e" "u" 3;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "v" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "v" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "v" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 4; "b" "q" "w" 3; "c" "a" "q" "v" "z" 3; "d" "a" "k" "r" 3; "e" "e" 4;
"a" "l" 5; "b" "q" "w" 3; "c" "a" "q" "v" "z" 3; "d" "a" "e" "f" "k" "r" 3; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "a" "p" "q" "v" "z" 3; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "a" "p" "q" "v" "z" 3; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "a" "p" "q" "v" "z" 3; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "a" "p" "q" "v" "z" 3; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "a" "p" "q" "v" "z" 3; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "a" "p" "q" "v" "z" 3; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 3; "c" "q" "z" 4; "d" "r" 4; "e" "e" 4;
"a" "d" "l" 5; "b" "q" 4; "c" "d" "q" "z" 4; "d" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" 4; "c" "d" "q" "z" 4; "d" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" 4; "c" "d" "q" "z" 4; "d" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "d" "q" "z" 4; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "c" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" "f" "r" 4; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" 5; "e" "d" "e" 4;
"a" "d" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" 5; "e" "d" "e" 4;
"a" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" 5; "e" "d" "e" 4;
"a" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" 5; "e" "a" "d" "e" "x" 4;
"a" "l" 5; "b" "q" "w" 4; "c" "z" 5; "d" "a" 5; "e" "a" "d" "e" "x" 4;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "a" "d" "e" "x" 4;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "a" "d" "e" "x" 4;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "a" "d" "e" "x" 4;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "a" "d" "e" "x" 4;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "x" 5;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "x" 5;
"a" "l" 5; "b" "w" 5; "c" "z" 5; "d" "a" 5; "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "z" 5; "d" "a" 5; "e" "e" "x" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "a" "z" 5; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "s" "w" 5; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" "e" 5; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 6; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
"a" "l" "o" 5; "b" "q" "w" 6; "c" "z" 6; "d" "a" 7; "e" "e" 5;
