none
none
none
none
none
none
none
none
none
none
none
none
none
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"c" "z" 1; "e" "w" 1;
"a" "v" 1; "b" "l" 1; "c" "z" 1; "d" "r" "x" 1; "e" "w" 1;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" "k" "t" 4; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "n" 5; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "r" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" "v" "y" 4;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 5; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 6; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 6; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 6; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "r" "y" 5; "e" "g" 5;
"a" "e" 6; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" 6; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" 6; "b" "l" "n" 4; "c" "a" "c" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" 6; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
"a" "e" "k" 6; "b" "l" "n" 4; "c" "a" "c" "d" "j" "n" "p" "v" 4; "d" "p" "r" "y" 5; "e" "g" 5;
