none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "g" 1;
"b" "g" 1; "d" "t" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "p" 1;
"b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "t" 1; "e" "l" "p" 1;
"a" "a" 1; "b" "d" "g" 1; "d" "o" "t" 1; "e" "l" 2;
"a" "a" 1; "b" "d" "g" 1; "d" "o" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "o" "q" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "o" "q" "t" 1; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" "v" 1; "d" "t" 2; "e" "l" 2;
"a" "a" "o" 1; "b" "d" "g" "v" 1; "d" "t" 2; "e" "l" 2;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "r" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" 4; "c" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "e" "f" "o" "p" "r" "s" "v" "x" 3; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "b" "g" "w" 4; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" "q" "v" 4; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "v" 4; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 5; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
"a" "p" 5; "b" "a" 6; "c" "b" "g" "w" 5; "d" "t" 7; "e" "z" 6;
