none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"a" "x" 1; "c" "i" 1;
"a" "x" 1; "c" "i" 1;
"a" "x" 1; "c" "i" 1;
"a" "x" 1; "c" "i" 1;
"a" "q" "x" 1; "c" "i" 1;
"a" "q" "x" 1; "c" "i" 1;
"a" "l" "q" "x" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "m" "z" 1;
"a" "j" "l" "q" "x" "z" 1; "c" "i" "n" "x" 1; "d" "u" 1; "e" "b" "m" "z" 1;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "d" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "d" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "b" "d" "i" "k" "l" "p" "s" "t" "u" 2;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "i" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "l" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "l" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "l" "u" "x" 4; "d" "c" "d" 4; "e" "b" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "q" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "c" "d" "q" 4; "e" "b" "e" "i" "k" "p" 3;
"a" "q" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" 3;
"a" "q" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" 3;
"a" "q" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 5; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" "q" "r" "u" "x" 4; "b" "f" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" "q" "r" "u" "x" 4; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" "q" "r" "u" "x" 4; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" "q" "r" "u" "x" 4; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" "q" "r" "u" "x" 4; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "b" "e" "i" "k" "p" "u" 3;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "f" "n" "q" "z" 4; "c" "u" 5; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "a" "f" "n" "q" "z" 4; "c" "u" 6; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "m" "r" 5; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "u" 6; "d" "d" 6; "e" "i" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "i" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "k" "p" 4;
"a" "b" "r" 6; "b" "z" 5; "c" "r" "u" 6; "d" "d" 6; "e" "k" "p" 4;
