none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "m" 1;
"c" "m" 1;
"c" "m" 1; "e" "w" 1;
"c" "m" 1; "e" "q" "w" 1;
"c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"a" "i" 1; "c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "i" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" 1;
"a" "i" "l" 1; "c" "i" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" "y" 1;
"a" "i" "l" 1; "c" "i" "m" 1; "d" "g" "j" "r" 1; "e" "q" "w" "y" 1;
"a" "i" "l" "t" 1; "c" "i" "m" 1; "d" "g" "j" "r" "t" 1; "e" "q" "w" "y" 1;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "x" 5;
"a" "l" 5; "b" "c" "f" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "g" "k" "q" "z" 3; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "i" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "i" "o" 4; "c" "h" "n" "w" "z" 3; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "c" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" 4; "e" "o" "x" 5;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 4; "d" "k" "q" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "b" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "e" "k" "q" "z" 4; "e" "o" 6;
"a" "b" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" "l" 5; "b" "f" "i" "o" 4; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "f" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "f" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "f" "i" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
"a" "b" 6; "b" "f" "i" "o" 5; "c" "w" 5; "d" "k" 5; "e" "o" 6;
