none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "j" 1; "e" "w" 1;
"c" "j" 1; "e" "w" 1;
"c" "j" 1; "e" "w" 1;
"c" "j" "t" 1; "e" "w" 1;
"c" "j" "t" 1; "e" "w" 1;
"c" "j" "t" 1; "e" "w" 1;
"c" "j" "t" 1; "d" "j" 1; "e" "w" 1;
"c" "j" "t" 1; "d" "j" 1; "e" "w" 1;
"c" "j" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "q" 1; "c" "d" "j" "n" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "q" 1; "c" "d" "j" "n" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "q" 1; "c" "d" "j" "n" "t" 1; "d" "j" 1; "e" "w" 1;
"a" "g" "n" "q" 1; "c" "a" "d" "j" "n" "t" 1; "d" "j" "k" "q" 1; "e" "w" 1;
"a" "g" "n" "q" 1; "c" "a" "d" "j" "n" "t" 1; "d" "j" "k" "q" 1; "e" "w" 1;
"a" "g" "n" "q" 1; "c" "a" "d" "j" "n" "t" 1; "d" "j" "k" "q" 1; "e" "w" 1;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "a" "y" 3;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 4; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 4; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 5; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "s" "u" "w" 4; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 7; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" "z" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" 6; "e" "s" "y" 4;
"a" "f" "r" "z" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "s" "y" 4;
"a" "f" "r" "z" 5; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
"a" "r" 6; "b" "u" "w" 5; "c" "a" 6; "d" "b" "q" 5; "e" "r" "s" "y" 4;
