none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "c" 1;
"b" "c" 1;
"b" "c" 1;
"a" "s" 1; "b" "c" 1;
"a" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "f" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "f" "s" 1; "b" "c" 1; "c" "v" 1;
"a" "c" "f" "s" 1; "b" "c" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" 1; "b" "c" "x" 1; "c" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "c" "f" "r" "s" "z" 1; "b" "c" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "w" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "w" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "f" 2; "b" "c" "e" "w" "x" "z" 1; "c" "l" "o" "s" "v" 1; "d" "q" "s" "x" 1;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "e" "j" "l" "s" "x" "y" 2; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" "m" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "x" 3; "b" "u" 4; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "j" "m" "s" 3; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "x" 3; "e" "c" "s" "t" "v" 3;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "w" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "j" "m" 4; "d" "j" "s" "x" 3; "e" "c" 4;
"a" "d" "o" "w" "x" 3; "b" "u" 5; "c" "j" "m" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" "y" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" "y" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" "y" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" "y" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" "m" "y" 4; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "h" "j" "s" "x" 3; "e" "c" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "c" "i" "s" "t" "u" "v" 3;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "c" "i" "s" "t" "u" "v" 3;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "c" "i" "s" "t" "u" "v" 3;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "c" "i" "s" "t" "u" "v" 3;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" "v" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" "v" 4;
"a" "x" 4; "b" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" "v" 4;
"a" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 4; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "w" "x" 4; "b" "t" "u" 5; "c" "j" "m" 5; "d" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" "m" 5; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "b" "t" "u" 5; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
"a" "x" 5; "b" "u" 6; "c" "j" 6; "d" "i" "j" 5; "e" "u" 5;
