none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1;
"c" "a" 1; "d" "w" 1;
"c" "a" 1; "d" "w" 1;
"c" "a" "w" 1; "d" "w" 1;
"c" "a" "w" 1; "d" "w" 1;
"c" "a" "w" 1; "d" "w" 1;
"c" "a" "t" "w" 1; "d" "w" 1;
"c" "a" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "e" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "e" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" "e" "j" "k" "t" "w" 1; "d" "e" "g" "k" "w" 1;
"c" "a" 2; "d" "e" "g" "k" "w" 1;
"c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "o" "w" 1; "c" "a" 3; "d" "w" 2;
"b" "o" "w" 1; "c" "a" 3; "d" "w" 2; "e" "f" 1;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "a" "k" "r" "z" 4; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" "k" "p" 4; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "o" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "o" "q" 4;
"a" "f" 5; "b" "i" "m" "w" "z" 3; "c" "r" 5; "d" "g" 5; "e" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 4; "c" "a" "k" "r" 5; "d" "g" 5; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 5; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "i" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "i" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "i" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "i" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "i" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" "w" 5; "c" "a" "k" "r" 5; "d" "g" 6; "e" "e" "f" "i" "o" "q" "r" "s" 4;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "k" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 6; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
"a" "f" 6; "b" "m" 6; "c" "a" "r" 5; "d" "g" 7; "e" "j" "q" 5;
