none
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"d" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "i" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"b" "g" "i" "p" 1; "c" "d" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" 1;
"a" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "v" 1;
"a" "g" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" "k" "t" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "g" "k" "t" "v" "w" 1; "b" "g" "i" "p" "q" 1; "c" "d" "v" 1; "d" "g" "i" "k" "p" "v" 1;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" "t" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "i" "x" 6; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "p" 5; "b" "g" "q" 6; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" "p" "t" 5; "b" "g" 7; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" "p" "t" 5; "b" "g" 7; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" 6; "b" "g" 7; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 6; "d" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 7; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "i" "x" 7; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 7; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
"a" "h" "p" 6; "b" "g" 8; "c" "l" 8; "d" "x" 8; "e" "b" 4;
