none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"d" "e" "i" 1;
"d" "e" "i" 1;
"d" "e" "i" 1;
"b" "p" 1; "d" "e" "i" 1;
"b" "p" 1; "c" "n" 1; "d" "e" "i" 1; "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" 1; "d" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" 1; "d" "c" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" 1; "d" "c" "e" "i" 1; "e" "e" "l" "m" 1;
"b" "p" "u" 1; "c" "n" "u" "w" 1; "d" "c" "e" "i" 1; "e" "e" "l" "m" 1;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "b" "k" "m" "s" 3; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" "p" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" "p" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" "p" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" "p" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" "p" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "l" "p" 4;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 4; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "b" "e" 5; "b" "i" 6; "c" "k" 5; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "v" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "v" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "n" "v" "z" 4; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
"a" "e" 6; "b" "i" "p" 6; "c" "k" 6; "d" "z" 5; "e" "l" "p" 5;
