none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
none
"b" "p" 1;
"b" "p" 1;
"a" "l" 1; "b" "p" 1;
"a" "l" 1; "b" "a" "p" 1;
"a" "l" 1; "b" "a" "p" 1;
"a" "l" 1; "b" "a" "p" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "m" 1;
"a" "l" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "g" "l" "t" 1; "b" "a" "p" 1; "c" "k" 1; "d" "e" "m" 1;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 4; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "e" "k" 3; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "e" "t" "v" "w" 4;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 5;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "a" "p" 6; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "p" 7; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "p" 7; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "p" 7; "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "a" "j" "l" 5; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "p" 7; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
"a" "j" 6; "b" "a" "p" 6; "c" "c" "e" "f" "k" 4; "d" "t" 5; "e" "w" 6;
